sample_date,collection_num,target,sample_id,ct,pos_neg,copy_num_uL_rxn
21-Jul-21,98,N1,CC_98_E,38.16412698,pos,0.25109902
21-Jul-21,98,N1,CC_98_E,38.15798505,pos,0.252107222
21-Jul-21,98,N1,NO_98_D,38.09004449,pos,0.263533434
21-Jul-21,98,N1,NO_98_C,38.08102589,pos,0.265088612
21-Jul-21,98,N1,MI_98_B,37.33736099,pos,0.430628529
21-Jul-21,98,N1,NO_98_E,37.33131656,pos,0.432330068
21-Jul-21,98,N1,CC_98_F,37.30251837,pos,0.440529695
21-Jul-21,98,N1,MI_98_D,37.27556637,pos,0.448344483
21-Jul-21,98,N1,MI_98_A,37.2554405,pos,0.454270296
21-Jul-21,98,N1,MI_98_E,37.2073845,pos,0.468738512
21-Jul-21,98,N1,CC_98_C,37.19981162,pos,0.471060138
21-Jul-21,98,N1,MI_98_D,37.19886462,pos,0.471351268
21-Jul-21,98,N2,CC_98_F,37.19355054,pos,1.463334556
21-Jul-21,98,N1,NO_98_D,37.18868797,pos,0.474491191
21-Jul-21,98,N1,CC_98_D,37.16452322,pos,0.482031091
21-Jul-21,98,N1,CC_98_B,37.13772386,pos,0.490533242
21-Jul-21,98,N1,MI_98_B,37.10951161,pos,0.499645715
21-Jul-21,98,N1,NO_98_F,37.0986226,pos,0.503207939
21-Jul-21,98,N1,CC_98_C,37.08485404,pos,0.507748561
21-Jul-21,98,N1,MI_98_D,36.62612403,pos,0.684898667
21-Jul-21,98,N1,MI_98_E,36.55297323,pos,0.718378018
21-Jul-21,98,N1,CC_98_D,36.54535357,pos,0.721958125
21-Jul-21,98,N1,CC_98_B,36.1993657,pos,0.904784203
21-Jul-21,98,N1,CC_98_B,36.1899678,pos,0.910348817
21-Jul-21,98,N1,CC_98_E,36.01770071,pos,1.018634513
21-Jul-21,98,N1,MI_98_E,35.81881997,pos,1.15976424
26-Jul-21,99,N1,NO_99_A,40,neg,0.004
26-Jul-21,99,N1,MI_99_A,40,neg,0.004
26-Jul-21,99,N1,CC_99_A,40,neg,0.004
26-Jul-21,99,N1,NO_99_B,40,neg,0.004
26-Jul-21,99,N1,MI_99_B,40,neg,0.004
26-Jul-21,99,N1,CC_99_B,40,neg,0.004
26-Jul-21,99,N1,CC_99_B,40,neg,0.004
26-Jul-21,99,N1,NO_99_C,40,neg,0.004
26-Jul-21,99,N1,CC_99_C,40,neg,0.004
26-Jul-21,99,N1,CC_99_D,40,neg,0.004
26-Jul-21,99,N1,CC_99_D,40,neg,0.004
26-Jul-21,99,N1,MI_99_E,40,neg,0.004
26-Jul-21,99,N1,CC_99_E,40,neg,0.004
26-Jul-21,99,N1,CC_99_E,40,neg,0.004
26-Jul-21,99,N1,MI_99_F,40,neg,0.004
26-Jul-21,99,N1,CC_99_F,40,neg,0.004
26-Jul-21,99,N1,CC_99_F,40,neg,0.004
26-Jul-21,99,N2,NO_99_A,40,neg,0.004
26-Jul-21,99,N2,NO_99_A,40,neg,0.004
26-Jul-21,99,N2,NO_99_A,40,neg,0.004
26-Jul-21,99,N2,MI_99_A,40,neg,0.004
26-Jul-21,99,N2,MI_99_A,40,neg,0.004
26-Jul-21,99,N2,MI_99_A,40,neg,0.004
26-Jul-21,99,N2,CC_99_A,40,neg,0.004
26-Jul-21,99,N2,CC_99_A,40,neg,0.004
26-Jul-21,99,N2,CC_99_A,40,neg,0.004
26-Jul-21,99,N2,NO_99_B,40,neg,0.004
26-Jul-21,99,N2,NO_99_B,40,neg,0.004
26-Jul-21,99,N2,NO_99_B,40,neg,0.004
26-Jul-21,99,N2,MI_99_B,40,neg,0.004
26-Jul-21,99,N2,MI_99_B,40,neg,0.004
26-Jul-21,99,N2,CC_99_B,40,neg,0.004
26-Jul-21,99,N2,NO_99_C,40,neg,0.004
26-Jul-21,99,N2,NO_99_C,40,neg,0.004
26-Jul-21,99,N2,NO_99_C,40,neg,0.004
26-Jul-21,99,N2,MI_99_C,40,neg,0.004
26-Jul-21,99,N2,CC_99_C,40,neg,0.004
26-Jul-21,99,N2,CC_99_C,40,neg,0.004
26-Jul-21,99,N2,CC_99_C,40,neg,0.004
26-Jul-21,99,N2,NO_99_D,40,neg,0.004
26-Jul-21,99,N2,NO_99_D,40,neg,0.004
26-Jul-21,99,N2,MI_99_D,40,neg,0.004
26-Jul-21,99,N2,MI_99_D,40,neg,0.004
26-Jul-21,99,N2,CC_99_D,40,neg,0.004
26-Jul-21,99,N2,CC_99_D,40,neg,0.004
26-Jul-21,99,N2,CC_99_D,40,neg,0.004
26-Jul-21,99,N2,NO_99_E,40,neg,0.004
26-Jul-21,99,N2,NO_99_E,40,neg,0.004
26-Jul-21,99,N2,NO_99_E,40,neg,0.004
26-Jul-21,99,N2,CC_99_E,40,neg,0.004
26-Jul-21,99,N2,CC_99_E,40,neg,0.004
26-Jul-21,99,N2,CC_99_E,40,neg,0.004
26-Jul-21,99,N2,NO_99_F,40,neg,0.004
26-Jul-21,99,N2,NO_99_F,40,neg,0.004
26-Jul-21,99,N2,NO_99_F,40,neg,0.004
26-Jul-21,99,N2,MI_99_F,40,neg,0.004
26-Jul-21,99,N2,CC_99_F,40,neg,0.004
26-Jul-21,99,N2,CC_99_F,40,neg,0.004
26-Jul-21,99,N2,MI_99_D,39.83,pos,0.225696216
26-Jul-21,99,N2,MI_99_F,39.76,pos,0.238146768
26-Jul-21,99,N2,MI_99_C,39.74,pos,0.241796665
26-Jul-21,99,N2,CC_99_F,39.62,pos,0.261886226
26-Jul-21,99,N2,MI_99_C,39.61,pos,0.263878
26-Jul-21,99,N2,MI_99_E,39.44,pos,0.297412097
26-Jul-21,99,N2,CC_99_B,39.11,pos,0.377432442
26-Jul-21,99,N2,CC_99_B,38.87,pos,0.444714129
26-Jul-21,99,N2,MI_99_B,38.8,pos,0.470162751
26-Jul-21,99,N1,NO_99_C,38.42,pos,0.21294866
26-Jul-21,99,N1,MI_99_C,38.38,pos,0.218463636
26-Jul-21,99,N2,MI_99_E,38.37,pos,0.636111842
26-Jul-21,99,N1,CC_99_E,38.35,pos,0.22292376
26-Jul-21,99,N1,NO_99_E,38.34,pos,0.223893268
26-Jul-21,99,N1,NO_99_C,38.33,pos,0.225029811
26-Jul-21,99,N1,CC_99_F,38.3,pos,0.230050393
26-Jul-21,99,N2,NO_99_D,38.3,pos,0.670163855
26-Jul-21,99,N2,MI_99_E,38.3,pos,0.667554323
26-Jul-21,99,N2,MI_99_F,38.29,pos,0.675337651
26-Jul-21,99,N1,NO_99_B,38.24,pos,0.238586855
26-Jul-21,99,N1,NO_99_B,38.22,pos,0.242454162
26-Jul-21,99,N1,NO_99_D,38.21,pos,0.243665161
26-Jul-21,99,N1,NO_99_E,38.2,pos,0.245461998
26-Jul-21,99,N1,NO_99_F,38.2,pos,0.244908873
26-Jul-21,99,N1,CC_99_C,38.18,pos,0.248057536
26-Jul-21,99,N1,NO_99_F,38.18,pos,0.248136425
26-Jul-21,99,N1,MI_99_D,38.14,pos,0.254442585
26-Jul-21,99,N1,NO_99_D,38.12,pos,0.259076676
26-Jul-21,99,N1,MI_99_D,38.11,pos,0.259907295
26-Jul-21,99,N1,MI_99_E,37.45,pos,0.400124038
26-Jul-21,99,N1,NO_99_A,37.32,pos,0.436699614
26-Jul-21,99,N1,NO_99_D,37.31,pos,0.437553358
26-Jul-21,99,N1,MI_99_B,37.26,pos,0.452898367
26-Jul-21,99,N1,MI_99_C,37.24,pos,0.458571535
26-Jul-21,99,N1,NO_99_F,37.19,pos,0.474636983
26-Jul-21,99,N1,MI_99_C,37.16,pos,0.48269408
26-Jul-21,99,N1,MI_99_A,37.12,pos,0.496750592
26-Jul-21,99,N1,MI_99_D,37.11,pos,0.500158341
26-Jul-21,99,N1,CC_99_A,37.1,pos,0.503714894
26-Jul-21,99,N1,CC_99_D,36.95,pos,0.555301805
26-Jul-21,99,N1,MI_99_F,36.9,pos,0.574255757
26-Jul-21,99,N1,CC_99_C,36.84,pos,0.593847342
26-Jul-21,99,N1,NO_99_A,36.8,pos,0.611254915
26-Jul-21,99,N1,CC_99_B,36.75,pos,0.633230195
26-Jul-21,99,N1,MI_99_B,36.67,pos,0.665464697
26-Jul-21,99,N1,MI_99_A,36.65,pos,0.672711028
26-Jul-21,99,N1,NO_99_E,36.33,pos,0.833310297
26-Jul-21,99,N1,MI_99_F,36.31,pos,0.843160925
26-Jul-21,99,N1,MI_99_E,36.24,pos,0.882947465
26-Jul-21,99,N1,CC_99_A,36.05,pos,0.998037808
28-Jul-21,100,N1,NO_100_A,40,neg,0.004
28-Jul-21,100,N1,CC_100_A,40,neg,0.004
28-Jul-21,100,N1,NO_100_B,40,neg,0.004
28-Jul-21,100,N1,MI_100_B,40,neg,0.004
28-Jul-21,100,N1,MI_100_B,40,neg,0.004
28-Jul-21,100,N1,CC_100_B,40,neg,0.004
28-Jul-21,100,N1,CC_100_B,40,neg,0.004
28-Jul-21,100,N1,NO_100_C,40,neg,0.004
28-Jul-21,100,N1,NO_100_C,40,neg,0.004
28-Jul-21,100,N1,CC_100_C,40,neg,0.004
28-Jul-21,100,N1,CC_100_C,40,neg,0.004
28-Jul-21,100,N1,NO_100_D,40,neg,0.004
28-Jul-21,100,N1,CC_100_D,40,neg,0.004
28-Jul-21,100,N1,CC_100_D,40,neg,0.004
28-Jul-21,100,N1,NO_100_E,40,neg,0.004
28-Jul-21,100,N1,NO_100_E,40,neg,0.004
28-Jul-21,100,N1,NO_100_E,40,neg,0.004
28-Jul-21,100,N1,CC_100_F,40,neg,0.004
28-Jul-21,100,N1,CC_100_F,40,neg,0.004
28-Jul-21,100,N2,NO_100_A,40,neg,0.004
28-Jul-21,100,N2,NO_100_A,40,neg,0.004
28-Jul-21,100,N2,NO_100_A,40,neg,0.004
28-Jul-21,100,N2,MI_100_A,40,neg,0.004
28-Jul-21,100,N2,CC_100_A,40,neg,0.004
28-Jul-21,100,N2,CC_100_A,40,neg,0.004
28-Jul-21,100,N2,CC_100_A,40,neg,0.004
28-Jul-21,100,N2,NO_100_B,40,neg,0.004
28-Jul-21,100,N2,NO_100_B,40,neg,0.004
28-Jul-21,100,N2,MI_100_B,40,neg,0.004
28-Jul-21,100,N2,NO_100_C,40,neg,0.004
28-Jul-21,100,N2,NO_100_C,40,neg,0.004
28-Jul-21,100,N2,MI_100_C,40,neg,0.004
28-Jul-21,100,N2,MI_100_C,40,neg,0.004
28-Jul-21,100,N2,MI_100_C,40,neg,0.004
28-Jul-21,100,N2,CC_100_C,40,neg,0.004
28-Jul-21,100,N2,CC_100_C,40,neg,0.004
28-Jul-21,100,N2,CC_100_C,40,neg,0.004
28-Jul-21,100,N2,NO_100_D,40,neg,0.004
28-Jul-21,100,N2,CC_100_D,40,neg,0.004
28-Jul-21,100,N2,CC_100_D,40,neg,0.004
28-Jul-21,100,N2,CC_100_D,40,neg,0.004
28-Jul-21,100,N2,NO_100_E,40,neg,0.004
28-Jul-21,100,N2,NO_100_E,40,neg,0.004
28-Jul-21,100,N2,NO_100_E,40,neg,0.004
28-Jul-21,100,N2,MI_100_E,40,neg,0.004
28-Jul-21,100,N2,MI_100_E,40,neg,0.004
28-Jul-21,100,N2,CC_100_E,40,neg,0.004
28-Jul-21,100,N2,CC_100_E,40,neg,0.004
28-Jul-21,100,N2,CC_100_E,40,neg,0.004
28-Jul-21,100,N2,NO_100_F,40,neg,0.004
28-Jul-21,100,N2,NO_100_F,40,neg,0.004
28-Jul-21,100,N2,MI_100_F,40,neg,0.004
28-Jul-21,100,N2,CC_100_F,40,neg,0.004
28-Jul-21,100,N2,CC_100_F,40,neg,0.004
28-Jul-21,100,N2,CC_100_B,39.85,pos,0.222736851
28-Jul-21,100,N2,CC_100_B,39.78,pos,0.233553623
28-Jul-21,100,N2,MI_100_A,39.76,pos,0.237989112
28-Jul-21,100,N2,CC_100_F,39.71,pos,0.245709138
28-Jul-21,100,N2,NO_100_D,39.64,pos,0.25908288
28-Jul-21,100,N2,MI_100_E,39.36,pos,0.31519023
28-Jul-21,100,N2,MI_100_B,39.27,pos,0.336682196
28-Jul-21,100,N2,MI_100_F,39.22,pos,0.348561305
28-Jul-21,100,N2,NO_100_F,39.07,pos,0.388665299
28-Jul-21,100,N2,MI_100_F,39.06,pos,0.391366792
28-Jul-21,100,N2,CC_100_B,39.03,pos,0.398071252
28-Jul-21,100,N2,NO_100_C,39.01,pos,0.404215103
28-Jul-21,100,N2,NO_100_B,38.58,pos,0.547666849
28-Jul-21,100,N1,CC_100_D,38.41,pos,0.213971217
28-Jul-21,100,N1,NO_100_F,38.33,pos,0.225013407
28-Jul-21,100,N1,NO_100_C,38.25,pos,0.237676142
28-Jul-21,100,N1,NO_100_B,38.24,pos,0.239687093
28-Jul-21,100,N1,CC_100_A,38.18,pos,0.247938394
28-Jul-21,100,N1,NO_100_D,38.15,pos,0.253356314
28-Jul-21,100,N1,NO_100_F,38.11,pos,0.259886736
28-Jul-21,100,N1,CC_100_A,38.09,pos,0.263736462
28-Jul-21,100,N1,CC_100_F,38.06,pos,0.268286668
28-Jul-21,100,N1,CC_100_C,38.04,pos,0.272819106
28-Jul-21,100,N1,CC_100_E,38.02,pos,0.275166165
28-Jul-21,100,N2,MI_100_A,37.98,pos,0.839399914
28-Jul-21,100,N2,MI_100_D,37.98,pos,0.839271344
28-Jul-21,100,N2,MI_100_B,37.97,pos,0.842045705
28-Jul-21,100,N1,NO_100_F,37.82,pos,0.314681078
28-Jul-21,100,N2,NO_100_D,37.49,pos,1.190213057
28-Jul-21,100,N1,NO_100_A,37.23,pos,0.462772839
28-Jul-21,100,N1,NO_100_B,37.22,pos,0.464301524
28-Jul-21,100,N2,MI_100_D,37.22,pos,1.432712187
28-Jul-21,100,N1,CC_100_E,37.17,pos,0.481185084
28-Jul-21,100,N1,NO_100_A,37.15,pos,0.485299935
28-Jul-21,100,N1,CC_100_B,37.11,pos,0.498247054
28-Jul-21,100,N1,MI_100_C,37.08,pos,0.509847291
28-Jul-21,100,N1,MI_100_C,37.05,pos,0.519557547
28-Jul-21,100,N1,NO_100_D,37.05,pos,0.518109928
28-Jul-21,100,N1,CC_100_E,37.05,pos,0.521062975
28-Jul-21,100,N2,MI_100_D,37.05,pos,1.619441338
28-Jul-21,100,N1,MI_100_C,36.59,pos,0.703275809
28-Jul-21,100,N1,MI_100_B,36.55,pos,0.720720137
28-Jul-21,100,N1,MI_100_E,36.55,pos,0.721541524
28-Jul-21,100,N1,MI_100_F,36.44,pos,0.772074665
28-Jul-21,100,N1,MI_100_F,36.4,pos,0.794124423
28-Jul-21,100,N1,MI_100_E,36.39,pos,0.800382634
28-Jul-21,100,N1,MI_100_A,36.18,pos,0.915144119
28-Jul-21,100,N1,MI_100_A,36.17,pos,0.923373098
28-Jul-21,100,N1,MI_100_D,36.08,pos,0.976507875
28-Jul-21,100,N1,MI_100_A,36.04,pos,1.002568525
28-Jul-21,100,N1,MI_100_D,35.88,pos,1.11202877
28-Jul-21,100,N1,MI_100_F,35.85,pos,1.134258006
28-Jul-21,100,N1,MI_100_E,35.75,pos,1.216236888
28-Jul-21,100,N1,MI_100_D,34.67,pos,2.457030592
2-Aug-21,101,N1,NO_101_C,40,neg,0.004
2-Aug-21,101,N1,CC_101_D,40,neg,0.004
2-Aug-21,101,N1,NO_101_E,40,neg,0.004
2-Aug-21,101,N1,CC_101_E,40,neg,0.004
2-Aug-21,101,N1,NO_101_F,40,neg,0.004
2-Aug-21,101,N2,NO_101_A,40,neg,0.004
2-Aug-21,101,N2,NO_101_A,40,neg,0.004
2-Aug-21,101,N2,NO_101_A,40,neg,0.004
2-Aug-21,101,N2,CC_101_A,40,neg,0.004
2-Aug-21,101,N2,CC_101_A,40,neg,0.004
2-Aug-21,101,N2,CC_101_A,40,neg,0.004
2-Aug-21,101,N2,NO_101_B,40,neg,0.004
2-Aug-21,101,N2,NO_101_B,40,neg,0.004
2-Aug-21,101,N2,NO_101_B,40,neg,0.004
2-Aug-21,101,N2,MI_101_B,40,neg,0.004
2-Aug-21,101,N2,MI_101_B,40,neg,0.004
2-Aug-21,101,N2,MI_101_B,40,neg,0.004
2-Aug-21,101,N2,CC_101_B,40,neg,0.004
2-Aug-21,101,N2,CC_101_B,40,neg,0.004
2-Aug-21,101,N2,CC_101_B,40,neg,0.004
2-Aug-21,101,N2,NO_101_C,40,neg,0.004
2-Aug-21,101,N2,NO_101_C,40,neg,0.004
2-Aug-21,101,N2,NO_101_C,40,neg,0.004
2-Aug-21,101,N2,MI_101_C,40,neg,0.004
2-Aug-21,101,N2,MI_101_C,40,neg,0.004
2-Aug-21,101,N2,MI_101_C,40,neg,0.004
2-Aug-21,101,N2,CC_101_C,40,neg,0.004
2-Aug-21,101,N2,NO_101_D,40,neg,0.004
2-Aug-21,101,N2,NO_101_D,40,neg,0.004
2-Aug-21,101,N2,NO_101_D,40,neg,0.004
2-Aug-21,101,N2,CC_101_D,40,neg,0.004
2-Aug-21,101,N2,CC_101_D,40,neg,0.004
2-Aug-21,101,N2,CC_101_D,40,neg,0.004
2-Aug-21,101,N2,CC_101_E,40,neg,0.004
2-Aug-21,101,N2,NO_101_F,40,neg,0.004
2-Aug-21,101,N2,NO_101_F,40,neg,0.004
2-Aug-21,101,N2,NO_101_F,40,neg,0.004
2-Aug-21,101,N2,CC_101_F,40,neg,0.004
2-Aug-21,101,N2,NO_101_E,39.73,pos,0.24210681
2-Aug-21,101,N2,CC_101_F,39.38,pos,0.311794402
2-Aug-21,101,N1,NO_101_E,39.28,pos,0.120997988
2-Aug-21,101,N1,NO_101_E,38.91,pos,0.15390793
2-Aug-21,101,N1,MI_101_A,38.79,pos,0.167269377
2-Aug-21,101,N2,NO_101_E,38.77,pos,0.477375242
2-Aug-21,101,N1,CC_101_B,38.67,pos,0.180440179
2-Aug-21,101,N2,CC_101_F,38.63,pos,0.52774925
2-Aug-21,101,N2,CC_101_E,38.59,pos,0.544951454
2-Aug-21,101,N2,MI_101_A,38.55,pos,0.559265281
2-Aug-21,101,N2,MI_101_A,38.47,pos,0.592154796
2-Aug-21,101,N2,MI_101_A,38.44,pos,0.604768421
2-Aug-21,101,N2,NO_101_E,38.27,pos,0.684164067
2-Aug-21,101,N2,MI_101_F,38.22,pos,0.708084102
